Id,storeId,postcode,tag,hasCatalogue,storeName,displayName,address,suburb,state,phone,fax,latitude,longitude,hours,hoursDay
21620,21620,2107,,0,IGA Local Grocer Bilgola Plateau,IGA Local Grocer Bilgola Plateau,"Shop 1, 221-223 Plateau Road",Bilgola Plateau,NSW,02 9948 4578,,-33.646729000000000,151.313385000000000,"7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14161,14161,2085,,0,IGA Local Grocer Belrose Plus Liquor,IGA Local Grocer Belrose Plus Liquor,"25-27 Ralston Ave
Shop 1",Belrose,NSW,02 9451 5110,,-33.728321000000000,151.217148000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
16923,16923,2120,,0,IGA Local Grocer Westleigh Mint Fresh,IGA Local Grocer Westleigh Mint Fresh,"Shop 5/6, 4 Eucalyptus Drive",Westleigh,NSW,02 9484 7456,,-33.719716000000000,151.068941000000000,"7:30AM - 7PM
7:30AM - 7PM
7:30AM - 7PM
7:30AM - 7PM
7:30AM - 7PM
7:30AM - 7PM
8:30AM - 6PM","Monday:
Tuesday:
Wednesday:
Thursday:
Friday:
Saturday:
Sunday:"
21778,21778,2257,,0,IGA Umina Beach,IGA Umina Beach,"357 OCEAN BEACH RD, UMINA BEACH NSW 2257",Umina Beach,NSW,,,-33.514680000000000,151.317490000000000,,
14276,14276,2257,,0,IGA Ettalong,IGA Ettalong,"396 Ocean View Road
",Ettalong,NSW,02 4341 1026,,-33.513950000000000,151.336487000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14346,14346,2251,,0,IGA Saratoga,IGA Saratoga,"Village Road
Shop 7",Saratoga,NSW,02 4369 8346,,-33.475632000000000,151.353714000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
21679,21679,2120,,0,Mint Fresh IGA Local Grocer Epping,Mint Fresh IGA Local Grocer Epping,"Shop R5, 12-22 Langston Place",Epping,NSW,02 7207 1032 ,,-33.773390000000000,151.083340000000000,"10:00 AM - 11:00 PM
10:00 AM - 11:00 PM
10:00 AM - 11:00 PM
10:00 AM - 11:00 PM
10:00 AM - 11:00 PM
10:00 AM - 11:00 PM
Closed","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14328,14328,2120,,0,Supamart Pennant Hills ,Supamart Pennant Hills ,"Ramsay & Hillcrest Roads
",Pennant Hills,NSW,02 9481 0231,,-33.737185000000000,151.071206000000000,"7AM - 10PM
7AM - 10PM
7AM - 10PM
7AM - 10PM
7AM - 10PM
7AM - 10PM
7AM - 9PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14512,14512,2121,,0,IGA Local Grocer North Epping,IGA Local Grocer North Epping,"275 Malton Ave
Shop 10",North Epping,NSW,02 8964 1535,,-33.758555000000000,151.093438000000000,"7:30AM - 7:30PM
7:30AM - 7:30PM
7:30AM - 7:30PM
7:30AM - 7:30PM
7:30AM - 7:30PM
8AM - 6:30PM
8AM - 6:30PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14323,14323,2117,,0,IGA Local Grocer Oatlands,IGA Local Grocer Oatlands,"41A Belmore Street East
",Oatlands,NSW,02 9890 1952,,-33.797352000000000,151.025543000000000,,
17661,17661,2153,,0,Mint Fresh IGA X-press Baker Crescent plus Liquor,Mint Fresh IGA X-press Baker Crescent plus Liquor,34 Baker Crescent,Baulkham Hills,NSW,02 9686 4419,,-33.756771000000000,151.003071000000000,"7:30AM - 8:00PM
7:30AM - 8:00PM
7:30AM - 8:00PM
7:30AM - 8:00PM
7:30AM - 8:00PM
7:30AM - 8:00PM
8:30AM - 6:00PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14321,14321,2152,,0,IGA Northmead,IGA Northmead,"2 Campbell St
",Northmead,NSW,02 9630 2700,,-33.789169000000000,150.995850000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:30 PM
8:00 AM - 8:00 PM
7:30 AM - 8:00 PM
8:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14466,14466,2114,,0,SUPA IGA Meadowbank,SUPA IGA Meadowbank,"11A Bay Drive
Level 4, Shop 7",Meadowbank,NSW,(02) 9808 3715,,-33.818340000000000,151.089950000000000,"8:00AM - 8:00PM
8:00AM - 8:00PM
8:00AM - 8:00PM
8:00AM - 9:00PM
8:00AM - 8:00PM
8:00AM - 8:00PM
8:00AM - 7:00PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday 
"
20723,20723,2112,,0,Midway IGA Xpress Denistone East,Midway IGA Xpress Denistone East,117 North Road,Ryde,NSW,9878 0556,,-33.795160000000000,151.102320000000000,"7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
8:00 AM - 6:00 PM
8:00 AM - 6:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14332,14332,2112,,0,IGA Putney,IGA Putney,240 Morrison Road,Putney,NSW,02 9809 4509,,-33.823222700000000,151.108073300000000,,
21464,21464,2127,,0,IGA Figtree Drive,IGA Figtree Drive,"Shop 1, 2 Figtree Drive",Sydney Olympic Park,NSW,0414 912 827,,-33.848310000000000,151.072270000000000,"7:00 AM - 11:00 PM
7:00 AM - 11:00 PM
7:00 AM - 11:00 PM
7:00 AM - 11:00 PM
7:00 AM - 11:00 PM
7:00 AM - 11:00 PM
7:00 AM - 11:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14322,14322,2113,,0,Ritchies IGA North Ryde,Ritchies IGA North Ryde,"Shop 16, 203-211 Cox Road",North Ryde,NSW,02 9887 1136,,-33.795867300000000,151.123171200000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 7PM
7AM - 7PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday "
14473,14473,2137,,0,SUPA IGA Plus Liquor Breakfast Point,SUPA IGA Plus Liquor Breakfast Point,"19-21 Tennyson Rd
",Breakfast Point,NSW,02 9736 2711,,-33.842105000000000,151.107663000000000,"6:30 AM - 9:00 PM
6:30 AM - 9:00 PM
6:30 AM - 9:00 PM
6:30 AM - 9:00 PM
6:30 AM - 9:00 PM
6:30 AM - 9:00 PM
6:30 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14324,14324,2154,,0,IGA Oakhill,IGA Oakhill,"83 David Road
Shop 1",Oakhill,NSW,02 9899 7191,,-33.721851000000000,151.025085000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
19954,19954,2154,,0,IGA Xpress Castle Mall,IGA Xpress Castle Mall,"Shop 109 Castle Mall, 4-16 Terminus Street",Castle Hill,NSW,02 8677 9549,,-33.733157000000000,151.006011000000000,"9:00 AM - 7:00 PM
9:00 AM - 7:00 PM
9:00 AM - 7:00 PM
9:00 AM - 7:00 PM
9:00 AM - 7:00 PM
9:00 AM - 7:00 PM
9:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14396,14396,2150,,0,IGA Local Grocer Parramatta,IGA Local Grocer Parramatta,"159-175 Church Street
Parramatta Westfield Shopping Centre",Parramatta,NSW,02 9687 6099,,-33.816932000000000,151.003379000000000,"6AM - 7PM
6AM - 7PM
6AM - 7PM
6AM - 9PM
6AM - 7PM
7AM - 6.30PM
7.30AM - 6PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
21953,21953,2076,,0,Village Grocer Fox Valley,Village Grocer Fox Valley,"SH 1 178 FOX VALLEY ROAD

",Road Wahroonga,NSW,02 9487 3795,,-0.856133100000000,72.850818400000000,"7:30 AM - 7:00 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
21959,21959,2076,,0,Village Grocer Wahroonga,Village Grocer Wahroonga,"SHOP 7, 46-48 HAMPDEN AVE
",Wahroonga,NSW,02 9489 4967,,-0.856133100000000,72.850818400000000,"7:00 AM - 07:00 PM
7:00 AM - 07:00 PM
7:00 AM - 07:00 PM
7:00 AM - 07:00 PM
7:00 AM - 07:00 PM
8:00 AM - 08:00 PM
8:00 AM - 08:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
21957,21957,2117,,0,Village Grocer Telopea,Village Grocer Telopea,"BLDG 1/7A EVANS ROAD

",Telopea,NSW,(02) 9659 5101,,-0.878851800000000,72.823348100000000,"9:00 AM - 07:00 PM
9:00 AM - 07:00 PM
9:00 AM - 07:00 PM
9:00 AM - 07:00 PM
9:00 AM - 07:00 PM
9:00 AM - 07:00 PM
9:00 AM - 07:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14197,14197,2136,,0,Enfield IGA Plus Liquor,Enfield IGA Plus Liquor,"190-194 Liverpool Rd
",Enfield,NSW,02 9715 3684,,-33.886986000000000,151.097443000000000,"7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 7:30 PM
7:30 AM - 6:30 PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14260,14260,2133,,0,IGA Croydon Park,IGA Croydon Park,"242 Georges River Road
",Croydon Park,NSW,(02) 7901 0583,,-33.896332000000000,151.104935000000000,"8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14288,14288,2140,,0,IGA Homebush,IGA Homebush,"21 Rochester Street
",Homebush,NSW,02 9746 8122,,-33.867269000000000,151.084690000000000,"7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 6:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
21287,21287,2192,,0,AFresh IGA plus Liquor,AFresh IGA plus Liquor,"Cnr Canterbury Rd and, Burwood Rd",Belmore,NSW,02 8705 0880,,-33.924160000000000,151.091060000000000,"7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14271,14271,2158,,0,IGA Dural,IGA Dural,"644 Old Northern Road
",Dural,NSW,02 9651 1740,,-33.681863000000000,151.028463000000000,"7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14298,14298,2147,,0,IGA Lalor Park,IGA Lalor Park,"58 Freeman St
",Lalor Park,NSW,02 9624 4254,,-33.762665000000000,150.931107000000000,"7:30 AM - 08:00 PM
7:30 AM - 08:00 PM
7:30 AM - 08:00 PM
7:30 AM - 08:00 PM
7:30 AM - 08:00 PM
7:30 AM - 07:00 PM
7:30 AM - 06:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14368,14368,2146,,0,Mint Fresh IGA Toongabbie,Mint Fresh IGA Toongabbie,"Claudia Street
Shop 9",Toongabbie,NSW,02 9631 0402,,-33.795100000000000,150.934618000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14266,14266,2767,,0,IGA Local Grocer Doonside North,IGA Local Grocer Doonside North,"6 Hill End Road
",Doonside,NSW,02 9672 8349,,-33.763071000000000,150.869372000000000,"7:00AM - 8:00PM
7:00AM - 8:00PM
7:00AM - 8:00PM
7:00AM - 8:00PM
7:00AM - 8:00PM
8:00AM - 8:00PM
8:00AM - 8:00PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14333,14333,2763,,0,IGA Quakers Hill,IGA Quakers Hill,"216 Farnham Rd
Shop 6",Quakers Hill,NSW,02 9837 5688,,-33.727177000000000,150.905263000000000,"7AM - 8.30PM
7AM - 8.30PM
7AM - 8.30PM
7AM - 8.30PM
7AM - 8.30PM
7AM - 8.30PM
7AM - 8.30PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14326,14326,2146,,0,IGA Old Toongabbie,IGA Old Toongabbie,"56 Fitzwilliam Road
",Old Toongabbie,NSW,02 9631 4205,,-33.786520000000000,150.966820000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
8AM - 8PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday "
14330,14330,2756,,0,IGA Local Grocer Pitt Town,IGA Local Grocer Pitt Town,"Eldon Street
Shop 1",Pitt Town,NSW,02 4572 3335,,-33.586198000000000,150.860149000000000,"6:00AM - 7:30PM
6:00AM - 7:30PM
6:00AM - 7:30PM
6:00AM - 7:30PM
6:00AM - 7:30PM
6:00AM - 7:30PM
6:30AM - 7:00PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday "
14175,14175,2143,,0,Carlo's IGA Plus Liquor Birrong,Carlo's IGA Plus Liquor Birrong,"85 Auburn Road
",Birrong,NSW,02 9644 2802,,-33.890831000000000,151.022446000000000,"8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14284,14284,2190,,0,IGA Local Grocer Greenacre,IGA Local Grocer Greenacre,"142 Waterloo Road
",Greenacre,NSW,02 9759 5014,,-33.907959000000000,151.056915000000000,"7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14435,14435,2160,,0,R & R SUPA IGA Merrylands West,R & R SUPA IGA Merrylands West,"530 Merrylands Rd
Shop 7 Merryway Shopping Centre",Merrylands West,NSW,02 9688 3626,,-33.832084000000000,150.968692000000000,"7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
8:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14511,14511,2153,,0,Mint Fresh IGA Xpress Arthur St,Mint Fresh IGA Xpress Arthur St,"30-32 Arthur Street
Shop 1",Baulkham Hills,NSW,02 9686 7064,,-33.764456000000000,150.990381000000000,"8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
20415,20415,2155,,0,Heartland Market Grocer IGA Beaumont Hills,Heartland Market Grocer IGA Beaumont Hills,"Shop 14, 70 The Parkway",Beaumont Hills,NSW,02 9146 0965,,-33.697900000000000,150.945630000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14342,14342,2155,,0,IGA Rouse Hill,IGA Rouse Hill,"22 Adelphi St
Shop 6",Rouse Hill,NSW,02 8824 9311,,-33.681962000000000,150.916848000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
19640,19640,2200,,0,IGA Condell Park,IGA Condell Park,"Shop 1, 63-77 Simmat Avenue",Condell Park,NSW,02 8102 5119,,-33.923250000000000,151.011780000000000,"7:00AM - 8:30PM
7:00AM - 8:30PM
7:00AM - 8:30PM
7:00AM - 8:30PM
7:00AM - 8:30PM
7:00AM - 8:00PM
7:00AM - 8:00PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday
"
21741,21741,2211,,0,IGA Lloyds Springwood Whouse ,IGA Lloyds Springwood Whouse ,"Unit 9, 64 Gow Street",Padstow,NSW,0295990555,,-33.936340000000000,151.033560000000000,"N/A
N/A
N/A
N/A
10:00 AM - 11:00 PM
N/A
N/A","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday
"
14463,14463,2198,,0,SUPA IGA Georges Hall,SUPA IGA Georges Hall,"Birdwood Rd
",Georges Hall,NSW,02 9724 1011,,-33.912451680000000,150.984549500000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
8:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14287,14287,2170,,0,IGA Local Grocer Hammondville,IGA Local Grocer Hammondville,"48 Walder Road
",Hammondville,NSW,02 9825 3071,,-33.948307000000000,150.954544000000000,"6:30 AM - 7:30 PM
6:30 AM - 7:30 PM
6:30 AM - 7:30 PM
6:30 AM - 7:30 PM
6:30 AM - 7:30 PM
6:30 AM - 7:00 PM
6:30 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14504,14504,2176,,0,IGA Greenfield Park,IGA Greenfield Park,"Cnr Mimosa & Greenfield Roads
Shop 1 Greenfield Shopping Village",St Johns Park,NSW,02 9610 3231,,-33.872199000000000,150.889414000000000,"7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14352,14352,2566,,0,IGA St Andrews,IGA St Andrews,"91 Ballantrae Drive
St Andrews Shopping Centre",St Andrews,NSW,02 9603 6356,,-34.021309000000000,150.832044000000000,"7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14251,14251,2170,,0,IGA Local Grocer Chipping Norton,IGA Local Grocer Chipping Norton,"94 Childs and Epson Roads
Shop 3",Chipping Norton,NSW,02 9724 0046,,-33.919369000000000,150.953735000000000,"6:30AM - 7:30PM
6:30AM - 7:30PM
6:30AM - 7:30PM
6:30AM - 7:30PM
6:30AM - 8:00PM
7:00AM - 8:00PM
8:00AM - 7:00PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14218,14218,2179,,0,IGA Austral,IGA Austral,"255 Edmondson Drive
",Austral,NSW,02 9606 9696,,-33.932297000000000,150.812332000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14419,14419,2176,,0,Khans SUPA IGA Plus Liquor Wakeley,Khans SUPA IGA Plus Liquor Wakeley,"Cnr Bulls Rd and Lamond St
",Wakeley,NSW,02 9729 0261,,-33.870075000000000,150.910965000000000,,
14289,14289,2175,,0,Carlo's IGA Horsley Park,Carlo's IGA Horsley Park,"8-12 Horsley Rd
",Horsley Park,NSW,02 9620 2001,,-33.841791000000000,150.846237000000000,"8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday "
14515,14515,2766,,0,IGA Rooty Hill North,IGA Rooty Hill North,"26 Rooty Hill Road North
",Rooty Hill North,NSW,02 9675 2433,,-33.770556000000000,150.843174000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14382,14382,2171,,0,IGA West Hoxton,IGA West Hoxton,Shop 12/ 393-400 Fifteenth Avenue,West Hoxton,NSW,02 9606 0276,,-33.921072000000000,150.814455000000000,"7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 6:30 PM
7:00 AM - 6:30 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday
"
14498,14498,2566,,0,IGA Raby,IGA Raby,"28 Spitfire Drive
",Raby,NSW,02 4027 1688,,-34.025989000000000,150.820127000000000,"7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 7:30 PM
7:00 AM - 8:00 PM
7:00 AM - 7:30 PM
8:00 AM - 7:30 PM
8:00 AM - 7:30 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14423,14423,2213,,0,Lloyds IGA Panania,Lloyds IGA Panania,"219-223 Tower St
",Panania,NSW,02 9774 2404,,-33.956298830000000,150.998947100000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 8:00 PM
8:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14228,14228,2209,,0,IGA Beverly Hills,IGA Beverly Hills,"22-26 Tooronga Tce
",Beverly Hills,NSW,02 9150 0190,,-33.948611000000000,151.081238000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
8:00 AM - 7:00 PM
9:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14311,14311,2770,,0,IGA Minchinbury,IGA Minchinbury,"12 Minchin Dr Shopping Centre
Shop 9",Minchinbury,NSW,02 9677 9699,,-33.784672000000000,150.831116000000000,"7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 7:30 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14462,14462,2759,,0,SUPA IGA Erskine Park,SUPA IGA Erskine Park,"Cnr Swallow & Peppertree Rd
Shop 12 Erskine Park Shopping Centre",Erskine Park,NSW,02 9834 4077,,-33.803854000000000,150.805585000000000,,
21954,21954,2178,,0,Village Grocer Kemps Creek,Village Grocer Kemps Creek,"1413 ELIZABETH DRIVE
",Kemps Creek,NSW,0401 839 955,,-33.879710700000000,150.724655100000000,"4:00 AM - 10:00 PM
4:00 AM - 10:00 PM
4:00 AM - 10:00 PM
4:00 AM - 10:00 PM
4:00 AM - 10:00 PM
4:00 AM - 10:00 PM
6:00 AM - 08:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14295,14295,2558,,0,IGA Kearns,IGA Kearns,"Kearns Road Shopping Centre
Shop 10",Kearns,NSW,02 9824 8844,,-34.023022000000000,150.804443000000000,"7AM - 7:30PM
7AM - 7:30PM
7AM - 7:30PM
7AM - 7:30PM
7AM - 7:30PM
7AM - 7:30PM
7AM - 7:00PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday 
"
14327,14327,2210,,0,IGA Peakhurst,IGA Peakhurst,"701 Forest Rd
",Peakhurst,NSW,02 9534 6700,,-33.959961000000000,151.062164000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 7:00 PM
9:00 AM - 6:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14312,14312,2223,,0,IGA Mortdale,IGA Mortdale,"42-44 Morts Rd
",Mortdale,NSW,02 9579 1054,,-33.969795000000000,151.079417000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14329,14329,2222,,0,IGA Penshurst,IGA Penshurst,"11 Bridge Street
",Penshurst,NSW,02 9579 2911,,-33.965648000000000,151.090180000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 6:00 PM
9:00 AM - 5:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14325,14325,2223,,0,IGA Oatley,IGA Oatley,"14 Oatley Avenue
",Oatley,NSW,02 9579 6864,,-33.980494000000000,151.080283000000000,"8AM - 7PM
8AM - 7PM
8AM - 7PM
8AM - 7PM
8AM - 7PM
8AM - 7PM
8AM - 7PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
14306,14306,2210,,0,IGA Lugarno,IGA Lugarno,"1014A Forest Road
",Lugarno,NSW,02 9533 5133,,-33.975262000000000,151.047623000000000,"7:30 AM - 7:00 PM
7:30 AM - 7:00 PM
7:30 AM - 7:00 PM
7:30 AM - 7:00 PM
7:30 AM - 7:00 PM
7:30 AM - 6:00 PM
7:30 AM - 6:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
